rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn
2,3,1,1,3,10.7806,1.51791e-05,0.202909,576.413,9065315344,10160701872,5932798,6649674,1.01148,1.01148,121,121,90.0545,1.20382e+06,ns3::ThompsonSamplingWifiManager,8,0
2,4,1,1,3,31.0078,2.09627e-05,0.174259,681.688,10721600112,15540300912,7016754,10170354,1.00484,1.00484,121,121,147.09,1.22273e+06,ns3::ThompsonSamplingWifiManager,8,0
1,1,1,1,3,52.6801,0.000137348,0.978356,96.0733,1510887928,3192924080,988801,2089610,1.0144,1.0144,120.997,120.997,135.809,967400,ns3::ThompsonSamplingWifiManager,8,0
1,2,1,1,3,85.1356,0.000201129,0.984424,96.0352,1510330208,10160701872,988436,6649674,1.01345,1.01345,121,121,198.803,973040,ns3::ThompsonSamplingWifiManager,8,0
1,3,1,1,3,10.7786,1.51713e-05,0.202958,576.405,9065524680,10160701872,5932935,6649674,1.00726,1.00726,121,121,90.0101,1.20414e+06,ns3::ThompsonSamplingWifiManager,8,0
1,4,1,1,3,31.0364,2.0973e-05,0.174356,681.434,10717152104,15540300912,7013843,10170354,1.00987,1.00987,121,121,147.102,1.22291e+06,ns3::ThompsonSamplingWifiManager,8,0
3,1,1,1,3,50.4477,0.00022847,1.46171,53.0253,833945728,1682959064,545776,1101413,1.00999,1.00999,121,121,124.693,797769,ns3::ThompsonSamplingWifiManager,4,0
3,2,1,1,3,86.068,0.000367236,1.51611,53.2292,837068960,6008257968,547820,3932106,1.02206,1.02206,121,121,201.179,830554,ns3::ThompsonSamplingWifiManager,4,0
3,3,1,1,3,6.83952,1.5606e-05,0.292756,355.876,5597322232,6008257968,3663169,3932106,1.00253,1.00253,121,121,57.1676,1.07241e+06,ns3::ThompsonSamplingWifiManager,4,0
3,4,1,1,3,14.9181,2.15333e-05,0.325169,325.034,5111940808,6008257968,3345511,3932106,1.00926,1.00926,121,121,72.0398,1.08786e+06,ns3::ThompsonSamplingWifiManager,4,0
