rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn
2,4,1,1,3,7.55595,2.43698e-05,0.332064,100.767,1584843128,1714380856,1037201,1121977,1.00626,1.00626,121,121,25.2763,344417,ns3::ThompsonSamplingWifiManager,2,0
2,1,1,1,3,50.514,0.000221113,1.43645,53.9497,848379216,1714380856,555222,1121977,1.02178,1.02178,120.997,120.997,122.767,797548,ns3::ThompsonSamplingWifiManager,3,0
2,2,1,1,3,50.5237,0.000221262,1.44885,53.9334,848212664,1714380856,555113,1121977,1.01221,1.01221,121,121,122.825,804278,ns3::ThompsonSamplingWifiManager,3,0
2,3,1,1,3,4.04964,1.60857e-05,0.12329,104.594,1644954648,1714380856,1076541,1121977,1.01211,1.01211,121,121,17.3169,132727,ns3::ThompsonSamplingWifiManager,3,0
2,4,1,1,3,6.09175,2.08517e-05,0.221171,102.363,1609945112,1714380856,1053629,1121977,1.00616,1.00616,121,121,21.97,233032,ns3::ThompsonSamplingWifiManager,3,0
2,1,1,1,3,59.4833,0.000318724,1.66057,44.1744,694610464,1714380856,454588,1121977,1.02673,1.02673,120.993,120.993,144.888,754877,ns3::ThompsonSamplingWifiManager,6,0
2,2,1,1,3,91.7414,0.00176257,3.14699,9.00995,141584480,1714380856,92660,1121977,1.10787,1.10787,120.998,120.998,163.318,291600,ns3::ThompsonSamplingWifiManager,6,0
2,3,1,1,3,59.2857,0.000316845,1.63927,44.3846,697998040,1714380856,456805,1121977,1.01904,1.01904,121,121,144.736,748828,ns3::ThompsonSamplingWifiManager,6,0
2,4,1,1,3,92.1654,0.00173049,3.30429,8.54147,134314256,1714380856,87902,1121977,1.01348,1.01348,120.985,120.985,152.111,290454,ns3::ThompsonSamplingWifiManager,6,0
2,5,1,1,3,22.4008,6.87034e-05,1.03773,84.5899,1330345560,1714380856,870645,1121977,1.01249,1.01249,121,121,59.8162,903490,ns3::ThompsonSamplingWifiManager,6,0
2,6,1,1,3,82.2908,0.000953307,2.71623,19.3102,303602904,1714380856,198693,1121977,1.03844,1.03844,120.991,120.991,189.414,539696,ns3::ThompsonSamplingWifiManager,6,0
2,7,1,1,3,14.1646,4.16011e-05,0.884726,93.5671,1471544984,1714380856,963053,1121977,1.01114,1.01114,121,121,40.064,852039,ns3::ThompsonSamplingWifiManager,6,0
2,8,1,1,3,93.2584,0.00183842,3.18132,7.36974,115576392,1714380856,75639,1121977,1.00668,1.00668,120.655,120.655,139.054,240632,ns3::ThompsonSamplingWifiManager,6,0
2,1,1,1,3,80.9105,0.000715052,2.68213,20.8227,327267040,1714380856,214180,1121977,1.09008,1.09008,121,121,153.149,574458,ns3::ThompsonSamplingWifiManager,1,0
2,2,1,1,3,83.1139,0.00085946,2.85859,18.409,289491824,1714380856,189458,1121977,1.01292,1.01292,120.989,120.989,162.831,541583,ns3::ThompsonSamplingWifiManager,1,0
2,3,1,1,3,54.4473,7.18268e-05,1.53356,49.6564,780947048,1714380856,511091,1121977,1.01223,1.01223,121,121,36.71,783791,ns3::ThompsonSamplingWifiManager,1,0
2,4,1,1,3,57.6769,0.000102247,1.64534,46.1335,725578440,1714380856,474855,1121977,1.00627,1.00627,121,121,48.5525,781300,ns3::ThompsonSamplingWifiManager,1,0
2,1,1,1,3,84.1491,0.000938742,2.90199,17.2822,271744104,1714380856,177843,1121977,1.03577,1.03577,121,121,166.948,516098,ns3::ThompsonSamplingWifiManager,4,0
2,2,1,1,3,83.652,0.00103039,2.75756,17.8398,280267288,1714380856,183421,1121977,1.06642,1.06642,120.926,120.926,188.994,505794,ns3::ThompsonSamplingWifiManager,4,0
2,3,1,1,3,85.7311,0.0010592,3.02315,15.5544,244623632,1714380856,160094,1121977,1.01292,1.01292,121,121,169.571,483987,ns3::ThompsonSamplingWifiManager,4,0
