rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager
407457,2,1,9,3,13.5536,2.7737e-05,0.794862,109.801,1726800440,1997539120,1130105,1307290,1.01502,1.01502,121,121,31.3457,898277,ns3::IdealWifiManager
407457,1,1,13,1,62.0862,0.00029823,1.60727,48.1567,757342504,1997539120,495643,1307290,1.00944,1.00944,120.994,120.994,147.815,796630,ns3::IdealWifiManager
407457,2,1,13,1,61.5956,0.000292279,1.59241,48.7989,767143096,1997539120,502057,1307290,1.06194,1.06194,121,121,146.74,799482,ns3::IdealWifiManager
407457,1,1,11,2,32.5575,8.81096e-05,1.0806,85.656,1347190232,1997539120,881669,1307290,1.00541,1.00541,121,121,77.6834,952728,ns3::IdealWifiManager
407457,2,1,11,2,19.4599,4.34254e-05,0.890553,102.295,1608820504,1997539120,1052893,1307290,1.0105,1.0105,121,121,45.7223,937657,ns3::IdealWifiManager
407457,1,1,11,3,32.5639,8.82037e-05,1.08012,85.6494,1347063408,1997539120,881586,1307290,1.00743,1.00743,121,121,77.759,952219,ns3::IdealWifiManager
407457,2,1,11,3,19.7454,4.41565e-05,0.898595,101.936,1603116480,1997539120,1049160,1307290,1.01503,1.01503,121,121,46.3272,942770,ns3::IdealWifiManager
407457,1,1,15,1,65.6688,0.000347711,1.71818,43.6056,685778624,1997539120,448808,1307290,1.00945,1.00945,120.996,120.996,156.055,771134,ns3::IdealWifiManager
407457,2,1,15,1,65.2896,0.000341762,1.70389,44.1069,693354448,1997539120,453766,1307290,1.06686,1.06686,121,121,155.08,773166,ns3::IdealWifiManager
407457,1,1,13,2,32.6322,8.81581e-05,1.08155,85.5611,1345697376,1997539120,880692,1307290,1.00541,1.00541,121,121,77.64,952514,ns3::IdealWifiManager
407457,2,1,13,2,19.501,4.546e-05,0.892543,102.243,1607998440,1997539120,1052355,1307290,1.0105,1.0105,121,121,47.84,939272,ns3::IdealWifiManager
407457,1,1,13,3,32.6778,8.83199e-05,1.08131,85.5046,1344786688,1997539120,880096,1307290,1.00753,1.00753,121,121,77.7299,951660,ns3::IdealWifiManager
407457,2,1,13,3,19.784,4.60612e-05,0.900572,101.887,1602346368,1997539120,1048656,1307290,1.01503,1.01503,121,121,48.3024,944391,ns3::IdealWifiManager
407457,1,1,17,1,69.4121,0.000409983,1.85089,38.8498,611005944,1997539120,399873,1307290,1.00946,1.00946,121,121,163.941,740120,ns3::IdealWifiManager
407457,2,1,17,1,69.0742,0.000402918,1.83705,39.2995,617755120,1997539120,404290,1307290,1.07172,1.07172,120.999,120.999,162.895,742700,ns3::IdealWifiManager
407457,1,1,15,2,32.7068,9.12627e-05,1.08083,85.4674,1344207576,1997539120,879717,1307290,1.00541,1.00541,120.998,120.998,80.2853,950822,ns3::IdealWifiManager
407457,2,1,15,2,27.0914,6.67199e-05,1.02397,92.6022,1456378056,1997539120,953127,1307290,1.01052,1.01052,121,121,63.5925,975976,ns3::IdealWifiManager
407457,1,1,15,3,32.7396,9.13781e-05,1.08213,85.4262,1343553592,1997539120,879289,1307290,1.00753,1.00753,121,121,80.3476,951504,ns3::IdealWifiManager
407457,2,1,15,3,27.3316,6.75767e-05,1.02649,92.3006,1451580136,1997539120,949987,1307290,1.01504,1.01504,121,121,64.1969,975152,ns3::IdealWifiManager
407457,1,1,19,1,69.5999,0.000412915,1.85897,38.615,607254704,1997539120,397418,1307290,1.00946,1.00946,120.988,120.988,164.099,738789,ns3::IdealWifiManager
407457,2,1,19,1,69.2489,0.000406372,1.84453,39.0773,614265168,1997539120,402006,1307290,1.07172,1.07172,121,121,163.364,741510,ns3::IdealWifiManager
407457,1,1,17,2,39.4928,0.000124539,1.14067,76.8478,1208655640,1997539120,791005,1307290,1.00542,1.00542,121,121,98.5109,902279,ns3::IdealWifiManager
407457,2,1,17,2,34.8786,9.37469e-05,1.10204,82.7116,1300826128,1997539120,851326,1307290,1.01053,1.01053,121,121,79.8091,938195,ns3::IdealWifiManager
407457,1,1,17,3,39.5208,0.000124293,1.14055,76.8135,1208094864,1997539120,790638,1307290,1.00753,1.00753,121,121,98.271,901761,ns3::IdealWifiManager
407457,2,1,17,3,35.1175,9.4793e-05,1.10378,82.4112,1296052656,1997539120,848202,1307290,1.01505,1.01505,121,121,80.4035,936229,ns3::IdealWifiManager
407457,1,1,19,2,49.541,0.000174091,1.30506,64.0859,1007937560,1997539120,659645,1307290,1.00545,1.00545,121,121,114.838,860876,ns3::IdealWifiManager
407457,2,1,19,2,34.8791,9.37821e-05,1.10169,82.7109,1300815432,1997539120,851319,1307290,1.01053,1.01053,121,121,79.8384,937892,ns3::IdealWifiManager
407457,1,1,21,1,69.5679,0.000411818,1.85761,38.653,607893408,1997539120,397836,1307290,1.00946,1.00946,120.997,120.997,163.836,739023,ns3::IdealWifiManager
407457,2,1,21,1,69.1863,0.000404605,1.84214,39.1568,615515072,1997539120,402824,1307290,1.07172,1.07172,121,121,162.984,742060,ns3::IdealWifiManager
407457,1,1,19,3,49.5689,0.000174048,1.30622,64.0517,1007381368,1997539120,659281,1307290,1.00767,1.00767,121,121,114.746,861167,ns3::IdealWifiManager
407457,2,1,19,3,35.1129,9.47762e-05,1.10359,82.4171,1296145864,1997539120,848263,1307290,1.01505,1.01505,121,121,80.395,936132,ns3::IdealWifiManager
407457,1,1,23,1,69.7209,0.000415159,1.86374,38.4578,604835880,1997539120,395835,1307290,1.00946,1.00946,120.999,120.999,164.334,737735,ns3::IdealWifiManager
407457,2,1,23,1,69.3799,0.000408011,1.84894,38.9091,611647704,1997539120,400293,1307290,1.06634,1.06634,121,121,163.323,740116,ns3::IdealWifiManager
407457,1,1,21,2,49.5394,0.000174055,1.30477,64.0881,1007971176,1997539120,659667,1307290,1.00548,1.00548,121,121,114.818,860713,ns3::IdealWifiManager
407457,2,1,21,2,34.8902,9.3806e-05,1.10298,82.6966,1300593872,1997539120,851174,1307290,1.0102,1.0102,121,121,79.8451,938826,ns3::IdealWifiManager
407457,1,1,21,3,49.5785,0.000174146,1.30627,64.0395,1007188840,1997539120,659155,1307290,1.00767,1.00767,121,121,114.789,861033,ns3::IdealWifiManager
407457,2,1,21,3,35.1012,9.47631e-05,1.10347,82.4319,1296378120,1997539120,848415,1307290,1.01505,1.01505,121,121,80.3983,936199,ns3::IdealWifiManager
407457,1,1,23,2,49.5927,0.000175794,1.30683,64.0204,1006906160,1997539120,658970,1307290,1.0055,1.0055,121,121,115.843,861163,ns3::IdealWifiManager
407457,2,1,23,2,34.8854,9.38566e-05,1.10192,82.7027,1300690136,1997539120,851237,1307290,1.0102,1.0102,121,121,79.8941,937992,ns3::IdealWifiManager
407457,1,1,23,3,49.6231,0.000176058,1.30691,63.9828,1006298016,1997539120,658572,1307290,1.00767,1.00767,121,121,115.947,860691,ns3::IdealWifiManager
407457,2,1,23,3,35.1151,9.48559e-05,1.10389,82.4143,1296101552,1997539120,848234,1307290,1.01505,1.01505,121,121,80.4599,936359,ns3::IdealWifiManager
407458,1,1,3,1,54.4605,0.000228764,1.41356,57.8401,909668824,1997539120,595333,1307290,1.01021,1.01021,121,121,136.191,841536,ns3::IdealWifiManager
407458,2,1,3,1,54.5917,0.000229969,1.4177,57.6743,907048304,1997539120,593618,1307290,1.01089,1.01089,120.999,120.999,136.514,841573,ns3::IdealWifiManager
407458,1,1,1,1,48.3753,0.000181818,1.26874,65.5684,1031222752,1997539120,674884,1307290,1.00902,1.00902,121,121,122.706,856254,ns3::IdealWifiManager
407458,2,1,1,1,48.2321,0.000180805,1.26694,65.7498,1034083168,1997539120,676756,1307290,1.00831,1.00831,121,121,122.361,857408,ns3::IdealWifiManager
407458,1,1,1,2,0.389126,1.17146e-05,0.0492975,126.512,1989766184,1997539120,1302203,1307290,1.00533,1.00533,121,121,15.2548,64195.4,ns3::IdealWifiManager
407458,2,1,1,2,4.45326,1.94389e-05,0.145724,121.361,1908583544,1997539120,1249073,1307290,1.01612,1.01612,121,121,24.2806,182020,ns3::IdealWifiManager
407458,1,1,1,3,0.310031,1.15635e-05,0.0484599,126.619,1991346136,1997539120,1303237,1307290,1.01218,1.01218,121,121,15.07,63154.7,ns3::IdealWifiManager
407458,2,1,1,3,4.71724,2.00183e-05,0.156106,121.024,1903310416,1997539120,1245622,1307290,1.01412,1.01412,121,121,24.9353,194449,ns3::IdealWifiManager
407458,1,1,3,2,0.950133,1.41017e-05,0.0530244,125.799,1978559832,1997539120,1294869,1307290,1.00533,1.00533,121,121,18.2599,68659.6,ns3::IdealWifiManager
407458,2,1,3,2,4.45326,1.94389e-05,0.145724,121.361,1908583544,1997539120,1249073,1307290,1.01612,1.01612,121,121,24.2806,182020,ns3::IdealWifiManager
407458,1,1,5,1,54.7803,0.000231553,1.4199,57.4341,903281784,1997539120,591153,1307290,1.01021,1.01021,121,121,136.883,839377,ns3::IdealWifiManager
407458,2,1,5,1,54.6474,0.000230471,1.41919,57.6031,905935920,1997539120,592890,1307290,1.01089,1.01089,121,121,136.644,841426,ns3::IdealWifiManager
407458,1,1,3,3,0.766777,1.43489e-05,0.0517349,126.039,1982222448,1997539120,1297266,1307290,1.01218,1.01218,121,121,18.6144,67114,ns3::IdealWifiManager
407458,2,1,3,3,4.71724,2.00183e-05,0.156106,121.024,1903310416,1997539120,1245622,1307290,1.01412,1.01412,121,121,24.9353,194449,ns3::IdealWifiManager
407458,1,1,7,1,54.7335,0.000231015,1.41986,57.4935,904216920,1997539120,591765,1307290,1.01021,1.01021,121,121,136.706,840226,ns3::IdealWifiManager
407458,2,1,7,1,54.6784,0.000230932,1.4197,57.5652,905317080,1997539120,592485,1307290,1.01089,1.01089,120.997,120.997,136.824,841154,ns3::IdealWifiManager
407458,1,1,5,2,1.11528,1.67608e-05,0.0544635,125.589,1975260880,1997539120,1292710,1307290,1.00533,1.00533,121,121,21.6669,70405.5,ns3::IdealWifiManager
407458,2,1,5,2,4.45326,1.94389e-05,0.145724,121.361,1908583544,1997539120,1249073,1307290,1.01612,1.01612,121,121,24.2806,182020,ns3::IdealWifiManager
407458,1,1,7,2,16.6262,3.81167e-05,0.835489,105.89,1665425264,1997539120,1089938,1307290,1.00534,1.00534,121,121,41.5448,910631,ns3::IdealWifiManager
407458,2,1,7,2,4.44806,1.94438e-05,0.145252,121.367,1908687448,1997539120,1249141,1307290,1.01612,1.01612,121,121,24.288,181440,ns3::IdealWifiManager
407458,1,1,5,3,10.0156,2.32903e-05,0.617234,114.292,1797473496,1997539120,1176357,1307290,1.01219,1.01219,121,121,27.3976,726087,ns3::IdealWifiManager
407458,2,1,5,3,4.71724,2.00183e-05,0.156106,121.024,1903310416,1997539120,1245622,1307290,1.01412,1.01412,121,121,24.9353,194449,ns3::IdealWifiManager
407458,1,1,9,1,58.9705,0.000261383,1.52377,52.112,819581000,1997539120,536375,1307290,1.01022,1.01022,121,121,140.199,817311,ns3::IdealWifiManager
407458,2,1,9,1,58.8082,0.000259782,1.5183,52.3254,822821888,1997539120,538496,1307290,1.01093,1.01093,120.984,120.984,139.891,817599,ns3::IdealWifiManager
407458,1,1,11,1,61.951,0.000295587,1.60334,48.3264,760044008,1997539120,497411,1307290,1.01023,1.01023,121,121,147.028,797518,ns3::IdealWifiManager
407458,2,1,11,1,61.901,0.000294739,1.60258,48.3909,761043320,1997539120,498065,1307290,1.01097,1.01097,120.998,120.998,146.799,798191,ns3::IdealWifiManager
407458,1,1,7,3,16.4962,3.91894e-05,0.834277,106.061,1668021336,1997539120,1091637,1307290,1.01219,1.01219,121,121,42.7806,910727,ns3::IdealWifiManager
407458,2,1,7,3,4.71724,2.00183e-05,0.156106,121.024,1903310416,1997539120,1245622,1307290,1.01412,1.01412,121,121,24.9353,194449,ns3::IdealWifiManager
407458,1,1,9,2,24.4886,6.12849e-05,0.995032,95.9039,1508369784,1997539120,987153,1307290,1.00536,1.00536,121,121,60.4975,982248,ns3::IdealWifiManager
407458,2,1,9,2,13.2728,2.70712e-05,0.789459,110.159,1732409728,1997539120,1133776,1307290,1.01633,1.01633,121,121,30.6926,895069,ns3::IdealWifiManager
407458,1,1,9,3,32.4282,8.76541e-05,1.07896,85.8251,1349774080,1997539120,883360,1307290,1.01222,1.01222,121,121,77.4301,953113,ns3::IdealWifiManager
407458,2,1,9,3,13.5582,2.77589e-05,0.796718,109.794,1726708760,1997539120,1130045,1307290,1.01413,1.01413,121,121,31.3688,900327,ns3::IdealWifiManager
407458,1,1,11,2,32.5518,8.81394e-05,1.07996,85.6633,1347304832,1997539120,881744,1307290,1.00537,1.00537,121,121,77.7163,952247,ns3::IdealWifiManager
407458,2,1,11,2,19.484,4.34959e-05,0.887522,102.269,1608337656,1997539120,1052577,1307290,1.01614,1.01614,121,121,45.7828,934185,ns3::IdealWifiManager
407458,1,1,13,1,62.0357,0.000297347,1.60546,48.2235,758350984,1997539120,496303,1307290,1.01023,1.01023,120.988,120.988,147.574,796793,ns3::IdealWifiManager
407458,2,1,13,1,61.8932,0.000295462,1.60256,48.4001,761197648,1997539120,498166,1307290,1.01097,1.01097,121,121,147.189,798340,ns3::IdealWifiManager
407458,1,1,11,3,32.4535,8.77391e-05,1.07894,85.793,1349268312,1997539120,883029,1307290,1.01222,1.01222,121,121,77.4761,952736,ns3::IdealWifiManager
407458,2,1,11,3,19.7391,4.41875e-05,0.89546,101.944,1603243304,1997539120,1049243,1307290,1.01414,1.01414,121,121,46.3634,939556,ns3::IdealWifiManager
407458,1,1,15,1,65.7047,0.000348371,1.71811,43.5591,685061992,1997539120,448339,1307290,1.01024,1.01024,120.999,120.999,156.188,770294,ns3::IdealWifiManager
407458,2,1,15,1,65.5138,0.000345626,1.71285,43.8016,688875880,1997539120,450835,1307290,1.01103,1.01103,121,121,155.82,772212,ns3::IdealWifiManager
407458,1,1,13,2,32.6218,8.81487e-05,1.08074,85.5744,1345906712,1997539120,880829,1307290,1.00537,1.00537,121,121,77.6439,951950,ns3::IdealWifiManager
407458,2,1,13,2,19.523,4.53646e-05,0.889739,102.22,1607559904,1997539120,1052068,1307290,1.01614,1.01614,121,121,47.7266,936066,ns3::IdealWifiManager
407458,1,1,17,1,69.409,0.000409842,1.85142,38.855,611067064,1997539120,399913,1307290,1.01026,1.01026,120.997,120.997,163.901,740409,ns3::IdealWifiManager
407458,2,1,17,1,69.2108,0.000405815,1.84399,39.1059,615026112,1997539120,402504,1307290,1.0111,1.0111,121,121,163.342,742212,ns3::IdealWifiManager
407458,1,1,13,3,32.5164,8.83911e-05,1.07852,85.7131,1348012296,1997539120,882207,1307290,1.01222,1.01222,121,121,77.9791,951480,ns3::IdealWifiManager
407458,2,1,13,3,19.7601,4.59198e-05,0.900855,101.917,1602823104,1997539120,1048968,1307290,1.01414,1.01414,121,121,48.1684,944968,ns3::IdealWifiManager
407458,1,1,15,2,32.6892,9.15196e-05,1.08101,85.4886,1344559016,1997539120,879947,1307290,1.00537,1.00537,121,121,80.5323,951233,ns3::IdealWifiManager
407458,2,1,15,2,27.0981,6.68019e-05,1.02446,92.598,1456243592,1997539120,953039,1307290,1.01615,1.01615,121,121,63.6647,976353,ns3::IdealWifiManager
407458,1,1,15,3,39.3236,0.000120215,1.1397,77.067,1212035576,1997539120,793217,1307290,1.01223,1.01223,121,121,95.3566,904033,ns3::IdealWifiManager
407458,2,1,15,3,27.3085,6.74574e-05,1.02633,92.3292,1452041592,1997539120,950289,1307290,1.01415,1.01415,121,121,64.104,975309,ns3::IdealWifiManager
407458,1,1,19,1,69.4373,0.000409879,1.85323,38.8207,610501704,1997539120,399543,1307290,1.01026,1.01026,120.992,120.992,163.764,740444,ns3::IdealWifiManager
407458,2,1,19,1,69.5599,0.000411955,1.85652,38.6625,608052320,1997539120,397940,1307290,1.0111,1.0111,121,121,163.933,738784,ns3::IdealWifiManager
407458,1,1,17,2,39.5038,0.000124289,1.14146,76.8338,1208435608,1997539120,790861,1307290,1.00538,1.00538,121,121,98.295,902734,ns3::IdealWifiManager
407458,2,1,17,2,34.8795,9.37788e-05,1.10203,82.7143,1300807792,1997539120,851314,1307290,1.01616,1.01616,121,121,79.8351,938177,ns3::IdealWifiManager
407458,1,1,17,3,49.4028,0.000173362,1.30198,64.2651,1010698656,1997539120,661452,1307290,1.01226,1.01226,121,121,114.67,861195,ns3::IdealWifiManager
407458,2,1,17,3,35.0892,9.46687e-05,1.10346,82.4465,1296618016,1997539120,848572,1307290,1.01416,1.01416,121,121,80.3331,936368,ns3::IdealWifiManager
407458,1,1,21,1,69.2902,0.000406683,1.84695,39.0048,613440048,1997539120,401466,1307290,1.01026,1.01026,121,121,163.269,741488,ns3::IdealWifiManager
407458,2,1,21,1,69.3094,0.000407096,1.84717,38.9815,613056520,1997539120,401215,1307290,1.0111,1.0111,120.998,120.998,163.333,741114,ns3::IdealWifiManager
407458,1,1,19,2,49.5484,0.000173796,1.30555,64.0765,1007790872,1997539120,659549,1307290,1.00541,1.00541,121,121,114.627,861074,ns3::IdealWifiManager
407458,2,1,19,2,34.891,9.38349e-05,1.10179,82.6998,1300578592,1997539120,851164,1307290,1.01618,1.01618,121,121,79.8688,937801,ns3::IdealWifiManager
407458,1,1,19,3,49.4339,0.00017341,1.30244,64.2256,1010078288,1997539120,661046,1307290,1.01226,1.01226,121,121,114.632,860972,ns3::IdealWifiManager
407458,2,1,19,3,35.0892,9.46731e-05,1.10346,82.4465,1296618016,1997539120,848572,1307290,1.01416,1.01416,121,121,80.3369,936369,ns3::IdealWifiManager
407458,1,1,23,1,69.5138,0.000410536,1.85633,38.7242,608973704,1997539120,398543,1307290,1.01026,1.01026,120.989,120.989,163.616,739828,ns3::IdealWifiManager
407458,2,1,23,1,69.4631,0.000409527,1.85326,38.7855,609986768,1997539120,399206,1307290,1.0111,1.0111,121,121,163.485,739834,ns3::IdealWifiManager
407458,1,1,21,2,49.5423,0.000174096,1.30503,64.0843,1007913112,1997539120,659629,1307290,1.00541,1.00541,121,121,114.839,860838,ns3::IdealWifiManager
407458,2,1,21,2,34.8877,9.38393e-05,1.10178,82.7038,1300642768,1997539120,851206,1307290,1.01618,1.01618,121,121,79.8765,937839,ns3::IdealWifiManager
407458,1,1,21,3,49.5482,0.000178483,1.30529,64.0804,1007793928,1997539120,659551,1307290,1.01226,1.01226,121,121,117.718,860905,ns3::IdealWifiManager
407458,2,1,21,3,35.0791,9.46321e-05,1.10248,82.4595,1296821240,1997539120,848705,1307290,1.01416,1.01416,121,121,80.3146,935679,ns3::IdealWifiManager
407458,1,1,25,1,69.5825,0.000415119,1.85892,38.6336,607601560,1997539120,397645,1307290,1.01026,1.01026,121,121,165.07,739189,ns3::IdealWifiManager
407458,2,1,25,1,69.3183,0.000409976,1.84831,38.9719,612879272,1997539120,401099,1307290,1.0111,1.0111,120.992,120.992,164.441,741356,ns3::IdealWifiManager
407458,1,1,23,2,49.5831,0.000175977,1.30603,64.0325,1007097160,1997539120,659095,1307290,1.00541,1.00541,121,121,115.985,860795,ns3::IdealWifiManager
407458,2,1,23,2,34.8933,9.39344e-05,1.10087,82.6968,1300532752,1997539120,851134,1307290,1.0162,1.0162,121,121,79.9507,936990,ns3::IdealWifiManager
407458,1,1,23,3,54.5115,0.000207204,1.41941,57.7764,908649648,1997539120,594666,1307290,1.01228,1.01228,121,121,123.217,844074,ns3::IdealWifiManager
407458,2,1,23,3,35.0843,9.4719e-05,1.10295,82.4528,1296717336,1997539120,848637,1307290,1.01416,1.01416,121,121,80.382,936004,ns3::IdealWifiManager
407458,1,1,27,1,69.7785,0.000457378,1.86788,38.388,603685296,1997539120,395082,1307290,1.01026,1.01026,120.989,120.989,180.701,737966,ns3::IdealWifiManager
407458,2,1,27,1,69.7558,0.000457457,1.86773,38.4138,604140640,1997539120,395380,1307290,1.0111,1.0111,121,121,180.869,738464,ns3::IdealWifiManager
407458,1,1,25,2,54.5726,0.000202656,1.42075,57.6955,907430304,1997539120,593868,1307290,1.00543,1.00543,121,121,120.351,843737,ns3::IdealWifiManager
407458,2,1,25,2,34.9346,9.7067e-05,1.1024,82.6444,1299707632,1997539120,850594,1307290,1.0162,1.0162,121,121,82.5645,937694,ns3::IdealWifiManager
407458,1,1,25,3,59.5044,0.000256165,1.54005,51.4348,808915560,1997539120,529395,1307290,1.01231,1.01231,121,121,135.612,815297,ns3::IdealWifiManager
407458,2,1,25,3,35.1406,9.80347e-05,1.10285,82.3813,1295591200,1997539120,847900,1307290,1.01416,1.01416,121,121,83.1235,935108,ns3::IdealWifiManager
407458,1,1,29,1,72.7328,0.000494075,1.99143,34.6335,544673936,1997539120,356462,1307290,1.01027,1.01027,120.996,120.996,176.118,709868,ns3::IdealWifiManager
407458,2,1,29,1,72.5136,0.000489906,1.98276,34.911,549051656,1997539120,359327,1307290,1.01117,1.01117,121,121,176.036,712461,ns3::IdealWifiManager
407458,1,1,27,2,54.9139,0.000230304,1.42868,57.262,900612368,1997539120,589406,1307290,1.00543,1.00543,121,121,135.742,842070,ns3::IdealWifiManager
407458,2,1,27,2,35.7763,0.000140178,1.11045,81.5753,1282893520,1997539120,839590,1307290,1.0162,1.0162,121,121,117.692,932320,ns3::IdealWifiManager
407458,1,1,27,3,59.8782,0.00027767,1.55023,50.96,801448224,1997539120,524508,1307290,1.01243,1.01243,121,121,145.64,813109,ns3::IdealWifiManager
407458,2,1,27,3,35.9987,0.000141458,1.11255,81.2913,1278450096,1997539120,836682,1307290,1.01417,1.01417,121,121,118.355,930848,ns3::IdealWifiManager
407458,1,1,31,1,77.0492,0.000601192,2.21262,29.1502,458451952,1997539120,300034,1307290,1.0103,1.0103,121,121,180.377,663862,ns3::IdealWifiManager
407458,2,1,31,1,76.9407,0.000595869,2.20625,29.2909,460618656,1997539120,301452,1307290,1.01131,1.01131,120.989,120.989,179.625,665078,ns3::IdealWifiManager
407458,1,1,29,2,59.6725,0.00026191,1.54456,51.2184,805558544,1997539120,527198,1307290,1.00546,1.00546,121,121,138.078,814290,ns3::IdealWifiManager
407458,2,1,29,2,41.6722,0.000139728,1.15589,74.0864,1165121392,1997539120,762514,1307290,1.01623,1.01623,121,121,106.544,881381,ns3::IdealWifiManager
407458,1,1,31,2,69.7588,0.000385545,1.87082,38.4082,604079520,1997539120,395340,1307290,1.00553,1.00553,121,121,152.421,739608,ns3::IdealWifiManager
407458,2,1,31,2,51.1683,0.000182269,1.34394,62.0247,975432416,1997539120,638372,1307290,1.01625,1.01625,121,121,116.355,857933,ns3::IdealWifiManager
407458,1,1,29,3,69.7196,0.000387805,1.86914,38.4602,604863384,1997539120,395853,1307290,1.0125,1.0125,121,121,153.513,739903,ns3::IdealWifiManager
407458,2,1,29,3,41.8619,0.000141412,1.15711,73.8442,1161330424,1997539120,760033,1307290,1.01419,1.01419,121,121,107.477,879441,ns3::IdealWifiManager
407458,1,1,33,1,77.0418,0.000601099,2.21102,29.1597,458598640,1997539120,300130,1307290,1.0103,1.0103,120.999,120.999,180.407,663594,ns3::IdealWifiManager
407458,2,1,33,1,76.916,0.000595827,2.20565,29.3195,461112200,1997539120,301775,1307290,1.01131,1.01131,121,121,179.805,665609,ns3::IdealWifiManager
407458,1,1,31,3,69.7007,0.000386995,1.86838,38.4842,605240800,1997539120,396100,1307290,1.0125,1.0125,121,121,153.288,740064,ns3::IdealWifiManager
407458,2,1,31,3,51.3284,0.000183477,1.34756,61.8203,972234312,1997539120,636279,1307290,1.01421,1.01421,121,121,116.742,857421,ns3::IdealWifiManager
407458,1,1,35,1,76.92,0.000597251,2.20352,29.3188,461032744,1997539120,301723,1307290,1.0103,1.0103,120.981,120.981,180.204,664853,ns3::IdealWifiManager
407458,2,1,35,1,76.7547,0.000590532,2.19656,29.5243,464333224,1997539120,303883,1307290,1.01131,1.01131,121,121,179.452,667497,ns3::IdealWifiManager
407458,1,1,33,2,69.7339,0.000384579,1.86983,38.4399,604577648,1997539120,395666,1307290,1.00553,1.00553,121,121,152.164,739829,ns3::IdealWifiManager
407458,2,1,33,2,51.1326,0.000182013,1.3432,62.0701,976145992,1997539120,638839,1307290,1.01625,1.01625,121,121,116.277,858089,ns3::IdealWifiManager
407458,1,1,33,3,69.68,0.000386822,1.86755,38.5104,605653360,1997539120,396370,1307290,1.0125,1.0125,121,121,153.324,740239,ns3::IdealWifiManager
407458,2,1,33,3,51.2952,0.000183216,1.34695,61.8625,972897464,1997539120,636713,1307290,1.01421,1.01421,121,121,116.656,857623,ns3::IdealWifiManager
407458,1,1,35,2,69.7245,0.000384356,1.86942,38.4518,604765592,1997539120,395789,1307290,1.00553,1.00553,121,121,152.124,739896,ns3::IdealWifiManager
407458,2,1,35,2,51.1116,0.000181832,1.34242,62.0968,976564664,1997539120,639113,1307290,1.01633,1.01633,121,121,116.211,857957,ns3::IdealWifiManager
407458,1,1,37,1,76.9101,0.000596416,2.20434,29.3287,461229856,1997539120,301852,1307290,1.00841,1.00841,120.99,120.99,180.029,665385,ns3::IdealWifiManager
407458,2,1,37,1,76.9321,0.000596445,2.20492,29.3021,460791320,1997539120,301565,1307290,1.01921,1.01921,120.996,120.996,179.866,664927,ns3::IdealWifiManager
407458,1,1,35,3,69.6842,0.000385444,1.86776,38.505,605569320,1997539120,396315,1307290,1.01238,1.01238,121,121,152.757,740220,ns3::IdealWifiManager
407458,2,1,35,3,51.2715,0.00018304,1.34637,61.8927,973371144,1997539120,637023,1307290,1.01421,1.01421,121,121,116.601,857667,ns3::IdealWifiManager
407458,1,1,39,1,77.0521,0.000606027,2.21184,29.1461,458392360,1997539120,299995,1307290,1.00926,1.00926,121,121,181.805,663540,ns3::IdealWifiManager
407458,2,1,39,1,76.8923,0.000599101,2.20416,29.3504,461585880,1997539120,302085,1307290,1.01398,1.01398,120.999,120.999,180.979,665843,ns3::IdealWifiManager
407458,1,1,37,2,69.7222,0.000384154,1.86928,38.4546,604809904,1997539120,395818,1307290,1.00553,1.00553,121,121,152.055,739893,ns3::IdealWifiManager
407458,2,1,37,2,51.0986,0.000182187,1.34188,62.1136,976824424,1997539120,639283,1307290,1.01693,1.01693,121,121,116.469,857841,ns3::IdealWifiManager
407458,1,1,37,3,69.8175,0.000394184,1.87313,38.3358,602907544,1997539120,394573,1307290,1.01238,1.01238,121,121,155.534,739087,ns3::IdealWifiManager
407458,2,1,37,3,51.2532,0.00018341,1.34584,61.916,973736336,1997539120,637262,1307290,1.01421,1.01421,121,121,116.88,857651,ns3::IdealWifiManager
407458,1,1,41,1,79.2766,0.000681507,2.34823,26.3219,413958120,1997539120,270915,1307290,1.00927,1.00927,120.995,120.995,184.63,636170,ns3::IdealWifiManager
407458,2,1,41,1,79.1908,0.000679191,2.34398,26.4309,415672536,1997539120,272037,1307290,1.01428,1.01428,121,121,184.764,637649,ns3::IdealWifiManager
407458,1,1,39,2,69.7259,0.000384484,1.86946,38.4499,604736560,1997539120,395770,1307290,1.00553,1.00553,121,121,152.167,739877,ns3::IdealWifiManager
407458,2,1,39,2,51.1012,0.000186371,1.34269,62.1104,976772472,1997539120,639249,1307290,1.01693,1.01693,121,121,119.138,858313,ns3::IdealWifiManager
407458,1,1,39,3,79.8139,0.000631213,2.39051,25.6391,403225448,1997539120,263891,1307290,1.01252,1.01252,121,121,166.571,630833,ns3::IdealWifiManager
407458,2,1,39,3,51.2685,0.000188171,1.34641,61.8964,973430736,1997539120,637062,1307290,1.01421,1.01421,121,121,119.876,857750,ns3::IdealWifiManager
407459,1,1,1,1,48.6994,0.000183797,1.27701,65.1598,1024748616,1997539120,670647,1307290,1.01471,1.01471,121,121,123.263,856426,ns3::IdealWifiManager
