rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario
407472,2,1,29,2,32.1159,0.000132995,1.25005,72.6554,1142461152,1682959064,747684,1101413,1.03249,1.03249,121,121,99.4385,934643,ns3::ThompsonSamplingWifiManager,D
407473,1,1,1,1,48.2365,0.000210013,1.43743,55.4038,871158640,1682959064,570130,1101413,1.03686,1.03686,121,121,119.734,819524,ns3::ThompsonSamplingWifiManager,A
407473,2,1,1,1,48.5338,0.000212038,1.44806,55.0755,866154440,1682959064,566855,1101413,1.00778,1.00778,120.993,120.993,120.194,820842,ns3::ThompsonSamplingWifiManager,A
407472,1,1,31,2,56.2081,0.000338054,1.60461,46.8682,737000240,1682959064,482330,1101413,1.02802,1.02802,121,121,163.053,773953,ns3::ThompsonSamplingWifiManager,C
407472,2,1,31,2,35.5935,0.000231477,1.30495,68.9209,1083935696,1682959064,709382,1101413,1.01051,1.01051,121,121,164.205,925711,ns3::ThompsonSamplingWifiManager,C
407472,1,1,31,2,54.1333,0.000314012,1.5233,49.0821,771918096,1682959064,505182,1101413,1.01196,1.01196,121,121,158.633,769544,ns3::ThompsonSamplingWifiManager,D
407472,2,1,31,2,34.5735,0.000206899,1.28298,70.0276,1101101248,1682959064,720616,1101413,1.03249,1.03249,120.996,120.996,149.094,924534,ns3::ThompsonSamplingWifiManager,D
407473,1,1,3,1,48.2042,0.000209796,1.43593,55.4364,871702608,1682959064,570486,1101413,1.03248,1.03248,121,121,119.685,819176,ns3::ThompsonSamplingWifiManager,A
407473,2,1,3,1,48.4818,0.000211744,1.43901,55.1284,867029984,1682959064,567428,1101413,1.00778,1.00778,120.999,120.999,120.149,816533,ns3::ThompsonSamplingWifiManager,A
407473,1,1,1,2,4.84042,2.19016e-05,0.153765,101.831,1601496800,1682959064,1048100,1101413,1.01196,1.01196,121,121,22.9551,161161,ns3::ThompsonSamplingWifiManager,C
407473,2,1,1,2,5.61261,2.37157e-05,0.184781,101.005,1588501160,1682959064,1039595,1101413,1.01338,1.01338,121,121,24.6547,192097,ns3::ThompsonSamplingWifiManager,C
407473,1,1,1,2,0.360355,1.16877e-05,0.0564684,106.624,1676894432,1682959064,1097444,1101413,1.01126,1.01126,121,121,12.8266,61970.9,ns3::ThompsonSamplingWifiManager,D
407473,2,1,1,2,4.8505,2.19557e-05,0.155834,101.822,1601327192,1682959064,1047989,1101413,1.01419,1.01419,121,121,23.0094,163313,ns3::ThompsonSamplingWifiManager,D
407473,1,1,1,3,4.55506,2.11897e-05,0.143623,102.135,1606299304,1682959064,1051243,1101413,1.01088,1.01088,121,121,22.2755,150983,ns3::ThompsonSamplingWifiManager,E
407473,2,1,1,3,5.84286,2.44014e-05,0.189292,100.76,1584626152,1682959064,1037059,1101413,1.014,1.014,121,121,25.3057,196307,ns3::ThompsonSamplingWifiManager,E
407473,1,1,5,1,57.1337,0.000291616,1.62008,45.8807,721422280,1682959064,472135,1101413,1.02865,1.02865,120.992,120.992,137.682,764898,ns3::ThompsonSamplingWifiManager,A
407473,2,1,5,1,57.4977,0.000294799,1.6527,45.4803,715296528,1682959064,468126,1101413,1.00778,1.00778,121,121,138.003,773672,ns3::ThompsonSamplingWifiManager,A
407473,1,1,3,2,4.84042,2.19016e-05,0.153765,101.831,1601496800,1682959064,1048100,1101413,1.01196,1.01196,121,121,22.9551,161161,ns3::ThompsonSamplingWifiManager,C
407473,2,1,3,2,5.61261,2.37157e-05,0.184781,101.005,1588501160,1682959064,1039595,1101413,1.01338,1.01338,121,121,24.6547,192097,ns3::ThompsonSamplingWifiManager,C
407473,1,1,3,2,0.360355,1.16877e-05,0.0564684,106.624,1676894432,1682959064,1097444,1101413,1.01126,1.01126,121,121,12.8266,61970.9,ns3::ThompsonSamplingWifiManager,D
407473,2,1,3,2,4.8505,2.19557e-05,0.155834,101.822,1601327192,1682959064,1047989,1101413,1.01419,1.01419,121,121,23.0094,163313,ns3::ThompsonSamplingWifiManager,D
407473,1,1,3,3,4.55506,2.11897e-05,0.143623,102.135,1606299304,1682959064,1051243,1101413,1.01088,1.01088,121,121,22.2755,150983,ns3::ThompsonSamplingWifiManager,E
407473,2,1,3,3,5.84286,2.44014e-05,0.189292,100.76,1584626152,1682959064,1037059,1101413,1.014,1.014,121,121,25.3057,196307,ns3::ThompsonSamplingWifiManager,E
